Circuit: * Z:\media\salim\home2\salim\KiCad\AM_FM_Transceiver\Draft1.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 ++++++++++++++++to 0.705981
Heightened Def Con from 0.705981 +to 0.705981
Heightened Def Con from 0.709522 +++++to 0.709522
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 ++++++++++++++++to 0.710982
Heightened Def Con from 0.710982 +++++to 0.710982
Heightened Def Con from 0.714521 to 0.714521
Heightened Def Con from 0.714521 to 0.714521
Heightened Def Con from 0.714521 +++++++++++to 0.714521
Heightened Def Con from 0.714521 +++++++++to 0.714521
Heightened Def Con from 0.715979 +++++++++++++++to 0.715979
Heightened Def Con from 0.715979 +++++++++++++++to 0.715979
Heightened Def Con from 0.715979 +++++++++++++++to 0.715979
Heightened Def Con from 0.715979 +++++++++++++++to 0.715979
Heightened Def Con from 0.715979 +++++++++++++++to 0.715979
Heightened Def Con from 0.715979 +++++++++++++++to 0.715979
Heightened Def Con from 0.715979 +++++++++++++++to 0.715979
Heightened Def Con from 0.715979 +++++++++++++++to 0.715979
Heightened Def Con from 0.715979 +++++++++++++++to 0.715979
Heightened Def Con from 0.715979 +++++++++++++++to 0.715979
Heightened Def Con from 0.715979 +++++++++++++++to 0.715979
Heightened Def Con from 0.715979 +++++++++++++++to 0.715979
Heightened Def Con from 0.715979 +++++++++++++++to 0.715979
Heightened Def Con from 0.715979 +++++++++++++++to 0.715979
Heightened Def Con from 0.715979 +++++++++++++++to 0.715979
Heightened Def Con from 0.715979 +++++++++++++++to 0.715979
Heightened Def Con from 0.715979 +++++++++++++++to 0.715979
Heightened Def Con from 0.715979 +++++++++++++++to 0.715979
Heightened Def Con from 0.715979 +++++++++++++++to 0.715979
Heightened Def Con from 0.715979 +++++++++++++++to 0.715979
Heightened Def Con from 0.715979 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
